pitcher_id,event
448306,Groundout
554340,Single
554340,Flyout
554340,Strikeout
554340,Single
554340,Strikeout
448306,Flyout
448306,Flyout
448306,Strikeout
434442,Groundout
434442,Single
434442,Flyout
434442,Flyout
448306,Single
448306,Single
448306,Single
448306,Grounded Into DP
448306,Home Run
448306,Strikeout
504379,Double
504379,Single
504379,Flyout
504379,Strikeout
504379,Single
445612,Single
445612,Flyout
445612,Strikeout
445612,Strikeout
435045,Strikeout
435045,Groundout
435045,Walk
435045,Single
435045,Single
435045,Strikeout
518875,Groundout
518875,Flyout
518875,Single
518875,Strikeout
592717,Walk
592717,Single
592717,Grounded Into DP
592717,Groundout
592836,Pop Out
592836,Pop Out
592836,Lineout
592717,Home Run
592717,Flyout
592717,Lineout
592717,Groundout
592836,Walk
592836,Flyout
592836,Lineout
592836,Forceout
592717,Single
592717,Flyout
592717,Walk
592717,Grounded Into DP
592836,Groundout
592836,Walk
592836,Strikeout
592836,Pop Out
592717,Strikeout
592717,Strikeout
592717,Double
592717,Groundout
592836,Walk
592836,Flyout
592836,Flyout
592836,Forceout
592717,Groundout
592717,Single
592717,Strikeout - DP
592836,Single
592836,Home Run
592836,Groundout
592836,Strikeout
592836,Double
592836,Home Run
592836,Single
592836,Strikeout
592717,Strikeout
592717,Groundout
592717,Groundout
592836,Groundout
592836,Pop Out
592836,Walk
592836,Single
543144,Strikeout
592717,Single
592717,Groundout
592717,Sac Fly
592717,Single
532077,Flyout
543144,Groundout
543144,Single
543144,Double
543144,Single
346847,Single
346847,Walk
346847,Walk
346847,Forceout
450275,Strikeout
571901,Single
571901,Strikeout
571901,Strikeout
571901,Flyout
450275,Strikeout
450275,Groundout
450275,Strikeout
521230,Strikeout
521230,Strikeout
521230,Strikeout
518452,Single
518452,Pop Out
518452,Lineout
518452,Groundout
218596,Flyout
218596,Lineout
218596,Strikeout
518452,Groundout
518452,Groundout
518452,Strikeout
218596,Triple
218596,Groundout
218596,Groundout
218596,Walk
218596,Groundout
518452,Flyout
518452,Strikeout
518452,Lineout
218596,Groundout
218596,Hit By Pitch
218596,Flyout
218596,Flyout
518452,Groundout
518452,Flyout
518452,Walk
518452,Groundout
218596,Single
218596,Groundout
218596,Hit By Pitch
218596,Single
218596,Single
218596,Groundout
218596,Walk
218596,Single
218596,Single
466948,Home Run
466948,Groundout
518452,Strikeout
518452,Groundout
518452,Flyout
466948,Lineout
466948,Lineout
466948,Groundout
518452,Strikeout
518452,Walk
518452,Forceout
518452,Flyout
466948,Groundout
466948,Strikeout
466948,Single
466948,Field Error
466948,Single
466948,Flyout
518452,Lineout
518452,Lineout
518452,Strikeout
466948,Double
466948,Double
466948,Flyout
466948,Walk
425657,Strikeout
425657,Groundout
518452,Single
518452,Grounded Into DP
518452,Strikeout
502004,Groundout
502004,Flyout
502004,Groundout
518452,Double
518452,Single
518452,Strikeout
518452,Single
518452,Double
453156,Fielders Choice Out
453156,Strikeout
570649,Walk
570649,Walk
570649,Single
570649,Double
570649,Groundout
570649,Pop Out
608379,Single
608379,Pop Out
608379,Lineout
608379,Groundout
570649,Strikeout
570649,Groundout
570649,Strikeout
608379,Walk
608379,Strikeout
608379,Grounded Into DP
570649,Lineout
570649,Strikeout
570649,Groundout
608379,Groundout
608379,Strikeout
608379,Groundout
570649,Groundout
570649,Strikeout
570649,Strikeout
608379,Single
608379,Lineout
608379,Grounded Into DP
570649,Groundout
570649,Groundout
570649,Flyout
608379,Lineout
608379,Field Error
608379,Single
608379,Strikeout
608379,Pop Out
570649,Single
570649,Home Run
570649,Groundout
570649,Strikeout
570649,Pop Out
608379,Lineout
608379,Strikeout
608379,Single
608379,Single
608379,Walk
608379,Flyout
570649,Strikeout
570649,Single
570649,Pop Out
570649,Flyout
608379,Groundout
608379,Flyout
608379,Groundout
460024,Groundout
460024,Flyout
460024,Single
460024,Double
460024,Single
460024,Single
460024,Strikeout
543779,Strikeout
543779,Flyout
543779,Flyout
430599,Groundout
430599,Strikeout
430599,Double
430599,Walk
430599,Strikeout
572096,Flyout
572096,Groundout
572096,Single
572096,Strikeout
425626,Groundout
425626,Field Error
425626,Double
425626,Strikeout
425626,Lineout
451596,Field Error
451596,Single
451596,Single
451596,Groundout
451596,Single
451596,Walk
451596,Strikeout
425626,Lineout
425626,Strikeout
425626,Single
425626,Home Run
425626,Single
425626,Single
425626,Strikeout
451596,Field Error
451596,Strikeout
451596,Groundout
451596,Groundout
425626,Groundout
425626,Double
425626,Groundout
425626,Flyout
451596,Strikeout
451596,Lineout
451596,Groundout
425626,Strikeout
425626,Groundout
425626,Lineout
451596,Single
451596,Grounded Into DP
451596,Groundout
425626,Groundout
425626,Single
425626,Single
592741,Pop Out
592741,Flyout
451596,Strikeout
451596,Strikeout
451596,Strikeout
592741,Flyout
592741,Groundout
592741,Walk
458677,Runner Out
451596,Groundout
451596,Pop Out
451596,Groundout
458677,Triple
458677,Double
458677,Single
476454,Pop Out
476454,Lineout
476454,Lineout
605309,Single
605309,Pop Out
605309,Pop Out
605309,Groundout
502304,Double
502304,Sac Bunt
502304,Single
502304,Forceout
456027,Flyout
456027,Single
456027,Forceout
456027,Walk
518693,Flyout
453192,Strikeout
453192,Strikeout
453192,Lineout
474521,Strikeout
474521,Strikeout
474521,Strikeout
593372,Flyout
593372,Strikeout
593372,Single
593372,Strikeout
502624,Double
502624,Single
502624,Flyout
502624,Forceout
502624,Forceout
593372,Single
593372,Grounded Into DP
593372,Groundout
502624,Pop Out
502624,Groundout
502624,Flyout
593372,Groundout
593372,Groundout
593372,Strikeout
502624,Single
502624,Pop Out
502624,Lineout
502624,Flyout
593372,Groundout
593372,Groundout
593372,Groundout
502624,Single
502624,Single
502624,Grounded Into DP
502624,Single
502624,Strikeout
593372,Single
593372,Single
593372,Strikeout
593372,Strikeout
593372,Strikeout
502624,Strikeout
502624,Single
502624,Single
502624,Single
502624,Strikeout
593372,Single
593372,Groundout
593372,Strikeout
593372,Walk
593372,Flyout
502624,Walk
502624,Flyout
502624,Forceout
502624,Single
502624,Strikeout
593372,Strikeout
593372,Walk
593372,Forceout
593372,Groundout
424144,Flyout
424144,Lineout
424144,Single
424144,Walk
517414,Pop Out
543779,Single
543779,Home Run
543779,Walk
543779,Walk
595307,Flyout
595307,Sac Bunt
595307,Strikeout
517414,Pop Out
517414,Strikeout
517414,Single
517414,Runner Out
572096,Pop Out
572096,Pop Out
572096,Groundout
542609,Single
542609,Single
500724,Strikeout
500724,Strikeout
500724,Strikeout
572096,Pop Out
572096,Single
572096,Walk
572096,Single
572096,Strikeout
572096,Groundout
500724,Home Run
474463,Groundout
474463,Groundout
474463,Single
474463,Groundout
554234,Double
554234,Fielders Choice Out
554234,Strikeout
554234,Single
554234,Hit By Pitch
554234,Walk
554234,Pop Out
474463,Groundout
474463,Flyout
474463,Single
474463,Single
474463,Strikeout
554234,Groundout
554234,Strikeout
554234,Single
554234,Groundout
474463,Groundout
474463,Groundout
474463,Strikeout
554234,Single
554234,Pop Out
554234,Single
554234,Single
554234,Grounded Into DP
474463,Groundout
474463,Single
474463,Groundout
474463,Single
474463,Intent Walk
474463,Strikeout
554234,Strikeout
554234,Strikeout
554234,Strikeout
474463,Single
474463,Walk
474463,Single
474463,Grounded Into DP
554234,Lineout
554234,Groundout
554234,Single
554234,Strikeout
474463,Groundout
474463,Lineout
474463,Lineout
554234,Groundout
554234,Strikeout
554234,Flyout
474463,Groundout
474463,Groundout
474463,Pop Out
501593,Walk
501593,Single
501593,Forceout
501593,Walk
501593,Groundout
434665,Groundout
571893,Flyout
571893,Groundout
571893,Lineout
434665,Home Run
434665,Strikeout
434665,Walk
434665,Home Run
434665,Groundout
434665,Home Run
502239,Walk
502239,Strikeout
501822,Double
501822,Single
445276,Strikeout
445276,Groundout
445276,Groundout
445060,Single
445060,Single
445060,Flyout
445060,Grounded Into DP
523260,Double
523260,Groundout
523260,Sac Fly
523260,Single
523260,Flyout
445060,Pop Out
445060,Single
445060,Strikeout
445060,Flyout
523260,Single
523260,Double
523260,Single
523260,Single
523260,Pop Out
523260,Groundout
523260,Walk
523260,Home Run
523260,Single
598264,Single
598264,Single
598264,Strikeout
445060,Single
445060,Single
445060,Groundout
445060,Groundout
445060,Single
445060,Flyout
598264,Groundout
598264,Strikeout
598264,Single
598264,Double
598264,Strikeout
445060,Strikeout
445060,Groundout
445060,Strikeout
598264,Flyout
598264,Strikeout
598264,Flyout
445060,Strikeout
445060,Groundout
445060,Strikeout
598264,Single
598264,Lineout
598264,Strikeout
598264,Groundout
445060,Groundout
445060,Flyout
445060,Flyout
444520,Groundout
444520,Strikeout
444520,Single
444520,Single
445060,Groundout
445060,Groundout
445060,Lineout
518927,Strikeout
518927,Groundout
518927,Single
518927,Strikeout
445060,Flyout
445060,Groundout
445060,Double
457744,Lineout
592390,Walk
592390,Grounded Into DP
592390,Groundout
430641,Groundout
430641,Strikeout
430641,Single
430641,Pop Out
571800,Strikeout
571800,Single
571800,Groundout
571800,Pop Out
456051,Double
456051,Walk
456051,Groundout
456051,Groundout
456051,Single
456051,Home Run
456051,Single
456051,Pop Out
571800,Strikeout
571800,Single
571800,Grounded Into DP
456051,Strikeout
456051,Groundout
456051,Home Run
456051,Flyout
571800,Flyout
571800,Strikeout
571800,Flyout
456051,Strikeout
456051,Pop Out
456051,Strikeout
571800,Pop Out
571800,Single
571800,Strikeout
571800,Strikeout
456051,Groundout
456051,Pop Out
456051,Groundout
571800,Flyout
571800,Groundout
571800,Strikeout
456051,Groundout
456051,Flyout
456051,Groundout
571800,Single
571800,Pop Out
571800,Grounded Into DP
456051,Walk
456051,Grounded Into DP
456051,Walk
456051,Groundout
571800,Groundout
571800,Flyout
571800,Groundout
456051,Groundout
456051,Groundout
456051,Strikeout
571800,Lineout
571800,Groundout
571800,Strikeout
453222,Single
453222,Walk
453222,Forceout
453222,Pop Out
453222,Single
453222,Groundout
571800,Strikeout
571800,Groundout
571800,Groundout
150302,Walk
150302,Groundout
150302,Single
150302,Single
150302,Strikeout
150302,Groundout
572750,Lineout
572750,Double
572750,Home Run
572750,Single
572750,Walk
572750,Groundout
150302,Field Error
150302,Single
150302,Sac Bunt
150302,Strikeout
150302,Single
150302,Single
150302,Strikeout
572750,Flyout
572750,Double
572750,Groundout
572750,Flyout
150302,Groundout
150302,Double
150302,Groundout
150302,Intent Walk
150302,Groundout
572750,Lineout
572750,Lineout
572750,Lineout
150302,Flyout
150302,Groundout
150302,Home Run
150302,Single
150302,Forceout
572750,Lineout
572750,Double
572750,Walk
572750,Strikeout
572750,Single
572750,Groundout
150302,Flyout
150302,Single
150302,Lineout
572750,Flyout
572750,Groundout
572750,Single
572750,Groundout
150302,Strikeout
150302,Single
150302,Flyout
458919,Lineout
572750,Home Run
572750,Groundout
572750,Single
572750,Lineout
572750,Flyout
471822,Strikeout
471822,Strikeout
471822,Strikeout
543184,Strikeout
543184,Lineout
543184,Single
543184,Single
429783,Flyout
571561,Lineout
571561,Flyout
571561,Strikeout
429783,Pop Out
429783,Pop Out
429783,Lineout
547973,Walk
547973,Single
547973,Sac Fly
547973,Strikeout
547973,Strikeout
446099,Flyout
446099,Flyout
446099,Walk
446099,Flyout
534910,Groundout
534910,Groundout
534910,Lineout
572888,Lineout
572888,Flyout
572888,Groundout
534910,Field Error
534910,Grounded Into DP
534910,Single
534910,Forceout
572888,Single
572888,Flyout
572888,Strikeout
572888,Strikeout
534910,Strikeout
534910,Groundout
534910,Flyout
572888,Groundout
572888,Pop Out
572888,Groundout
534910,Pop Out
534910,Flyout
534910,Groundout
572888,Strikeout
572888,Triple
572888,Groundout
572888,Lineout
534910,Single
534910,Field Error
534910,Grounded Into DP
534910,Groundout
572888,Groundout
572888,Single
572888,Field Error
572888,Strikeout
572888,Flyout
534910,Groundout
534910,Strikeout
534910,Field Error
534910,Lineout
572888,Single
572888,Single
572888,Pop Out
572888,Single
572888,Double
572888,Sac Fly
572888,Double
543278,Lineout
534910,Walk
534910,Flyout
534910,Lineout
534910,Forceout
543278,Flyout
543278,Groundout
543278,Groundout
534910,Strikeout
534910,Grounded Into DP
534910,Single
534910,Strikeout
543278,Walk
543935,Single
543935,Strikeout
543935,Flyout
543935,Strikeout
534910,Strikeout
534910,Groundout
534910,Single
534910,Flyout
612672,Single
612672,Single
612672,Pop Out
612672,Strikeout
612672,Flyout
572971,Walk
572971,Forceout
572971,Double Play
612672,Single
612672,Single
612672,Grounded Into DP
612672,Strikeout
572971,Single
572971,Flyout
572971,Strikeout
572971,Home Run
572971,Groundout
612672,Home Run
612672,Groundout
612672,Pop Out
612672,Double
612672,Groundout
572971,Strikeout
572971,Single
572971,Grounded Into DP
612672,Strikeout
612672,Strikeout
612672,Double
612672,Strikeout
572971,Groundout
572971,Groundout
572971,Strikeout
612672,Single
612672,Single
612672,Forceout
612672,Strikeout
612672,Single
612672,Single
612672,Flyout
572971,Groundout
572971,Lineout
572971,Bunt Groundout
542960,Flyout
542960,Strikeout
542960,Strikeout
572971,Groundout
572971,Groundout
572971,Pop Out
542960,Flyout
542960,Flyout
542960,Strikeout
572971,Bunt Pop Out
572971,Single
572971,Home Run
572971,Single
572971,Grounded Into DP
543118,Strikeout
543118,Groundout
543118,Strikeout
572971,Groundout
572971,Pop Out
572971,Lineout
502154,Groundout
502154,Lineout
502154,Strikeout
543135,Flyout
543135,Strikeout
543135,Single
543135,Walk
543135,Flyout
425386,Double
425386,Home Run
425386,Single
425386,Walk
425386,Home Run
425386,Flyout
425386,Bunt Groundout
425386,Hit By Pitch
425386,Single
425386,Home Run
425386,Single
425386,Walk
425386,Strikeout
543135,Groundout
543135,Groundout
543135,Groundout
425386,Walk
425386,Single
425386,Home Run
605232,Strikeout
605232,Groundout
605232,Strikeout
543135,Flyout
543135,Groundout
543135,Hit By Pitch
543135,Strikeout
605232,Lineout
605232,Groundout
605232,Groundout
543135,Groundout
543135,Single
543135,Single
543135,Lineout
543135,Forceout
605232,Walk
605232,Forceout
605232,Lineout
605232,Groundout
543135,Groundout
543135,Double
543135,Strikeout
543135,Single
543135,Runner Out
462985,Groundout
462985,Walk
462985,Double
462985,Flyout
462985,Groundout
543135,Single
543135,Flyout
543135,Forceout
543135,Single
543135,Flyout
462985,Strikeout
462985,Strikeout
462985,Groundout
543135,Lineout
543135,Strikeout
543135,Groundout
518813,Walk
518813,Home Run
518813,Strikeout
518813,Walk
430630,Single
430630,Forceout
430630,Flyout
543135,Single
605338,Grounded Into DP
605338,Walk
605338,Lineout
430630,Single
430630,Grounded Into DP
430630,Single
430630,Strikeout
605338,Walk
605338,Strikeout
605338,Strikeout
605338,Flyout
450203,Single
450203,Groundout
450203,Single
450203,Single
450203,Grounded Into DP
475479,Groundout
475479,Bunt Groundout
475479,Groundout
450203,Strikeout
450203,Groundout
450203,Double
450203,Groundout
475479,Lineout
475479,Single
475479,Single
475479,Home Run
475479,Single
475479,Sac Bunt
475479,Flyout
450203,Groundout
450203,Groundout
450203,Home Run
450203,Groundout
475479,Walk
475479,Grounded Into DP
475479,Strikeout
450203,Single
450203,Grounded Into DP
450203,Single
450203,Groundout
475479,Strikeout
475479,Groundout
475479,Single
475479,Single
475479,Groundout
450203,Groundout
450203,Groundout
450203,Groundout
475479,Flyout
475479,Lineout
475479,Strikeout
450203,Strikeout
450203,Groundout
450203,Strikeout
475479,Single
475479,Strikeout - DP
475479,Home Run
475479,Walk
475479,Groundout
450203,Single
450203,Groundout
450203,Groundout
450203,Groundout
476570,Strikeout
476570,Strikeout
476570,Flyout
453265,Bunt Groundout
453265,Single
453265,Flyout
453265,Groundout
476570,Flyout
476570,Single
476570,Double
476570,Groundout
453343,Flyout
453343,Groundout
453343,Groundout
112526,Strikeout
112526,Strikeout
112526,Strikeout
605894,Single
605894,Strikeout
605894,Hit By Pitch
605894,Single
605894,Strikeout
605894,Strikeout
112526,Flyout
112526,Groundout
112526,Walk
112526,Lineout
605894,Strikeout
605894,Strikeout
605894,Strikeout
112526,Lineout
112526,Groundout
112526,Single
112526,Double
112526,Single
112526,Single
112526,Flyout
605894,Strikeout
605894,Groundout
605894,Home Run
605894,Groundout
112526,Lineout
112526,Flyout
112526,Lineout
605894,Home Run
605894,Pop Out
605894,Groundout
605894,Strikeout
112526,Walk
112526,Strikeout
112526,Single
112526,Single
112526,Sac Fly
112526,Pop Out
605894,Single
605894,Single
605894,Lineout
542587,Grounded Into DP
112526,Strikeout
112526,Lineout
112526,Strikeout
542587,Single
518603,Walk
518603,Home Run
518603,Pop Out
518603,Walk
491646,Groundout
491646,Flyout
456776,Pop Out
456776,Groundout
456776,Groundout
491646,Groundout
491646,Pop Out
491646,Flyout
456776,Walk
456776,Strikeout
570663,Lineout
570663,Strikeout
518617,Walk
518617,Batter Interference
518617,Flyout
544727,Groundout
544727,Strikeout
544727,Strikeout
544727,Lineout
450308,Strikeout
450308,Strikeout
450308,Groundout
475115,Strikeout
475115,Strikeout
475115,Groundout
450308,Single
450308,Groundout
450308,Pop Out
475115,Strikeout
475115,Strikeout
475115,Double
475115,Single
475115,Strikeout
450308,Flyout
450308,Strikeout
450308,Groundout
475115,Single
475115,Lineout
475115,Lineout
475115,Lineout
450308,Single
450308,Walk
450308,Strikeout
450308,Strikeout
450308,Flyout
475115,Single
475115,Groundout
475115,Single
475115,Single
475115,Double
475115,Groundout
450308,Strikeout
450308,Single
450308,Strikeout
450308,Single
450308,Pop Out
475115,Single
475115,Double
475115,Strikeout
475115,Intent Walk
475115,Pop Out
475115,Strikeout
